8695_akindofenclosure,a kind of enclosure,,
8696_animalpen,animal pen (?),,
8697_dwellingplace,dwellingplace,,
8698_enclosedspace,enclosed space,,
8699_partofbuildingconstruction,(part of) building/construction,3396,BUILDING
8700_courtyarddwelling,"courtyard, dwelling",4,COURTYARD
8701_bastion,bastion,,
8702_dwelling,dwelling,,
8703_houseresidencecourtatrium,"house, residence; court, atrium",1252,HOUSE
8704_homeabodedwelling,"home, abode, dwelling",2406,HOME
8705_villagessettlements,"villages, settlements",,
8706_houseresidenceinhabitedplace,"house, residence; inhabited place",1252,HOUSE
8707_fencepenfold,"fence, penfold",1690,FENCE
8708_goatpenbuiltwithdrystonewalls,goat pen built with dry stone walls,,
8709_storageroomnearthesecludedwomensroom,storage room near the secluded women’s room,,
8710_periodcycle,"period, cycle",508,PERIOD
8711_longtimeeternity,"long time, eternity",418,FOR A LONG TIME
8712_generation,generation,,
8713_cyclegeneration,"cycle, generation",,
8714_periodagegeneration,"period, age; generation",1789,AGE
8715_agelifetimegeneration,"age, lifetime, generation",1789,AGE
8716_agetimeepoch,"age, time, epoch",892,TIME
8717_oneoccasion,one occasion,,
8718_racegeneration,"race, generation",,
8719_courseoftime,course of time,,
8720_beforeformerlyearlierinancientdays,"before, formerly, earlier, in ancient days",1882,BEFORE
8721_formerlypreviously,"formerly, previously",2914,ONCE (IN THE PAST)
8722_formerlyago,"formerly, ago",2914,ONCE (IN THE PAST)
8723_agolongagooldendaysyear,"ago, long ago; olden days, year",1226,YEAR
8724_thisyear,this year,513,THIS YEAR
8725_towipeouttoefface,"to wipe out, to efface",,
8726_tobedeleteddestroyed,"to be deleted, destroyed",,
8727_tosweepawaytodestroy,"to sweep away, to destroy",681,DESTROY
8728_tocanceltowipeout,"to cancel, to wipe out",,
8729_todestroytodemolishtowipeout,"to destroy, to demolish; to wipe out",681,DESTROY
8730_tobeattotan,"to beat, to tan",1665,BEAT
8731_toboxsomeonesears,to box someone’s ears,,
8732_skininwhichmilkisputlargebreast,skin in which milk is put; large breast,,
8733_totanleather,to tan leather,,
8734_tobeatalsoaboutleatherinthetanningprocess,to beat (also about leather in the tanning process),1665,BEAT
8735_toroast,to roast,1962,ROAST (SOMETHING)
8736_tobefitting,to be fitting,,
8737_tofrequenttovisit,"to frequent, to visit",1377,VISIT
8738_congregatusestadvenitvisitavittocometoarrivetovisit,"congregatus est; advenit, visitavit (to come, to arrive, to visit)",1387,ARRIVE
8739_toappearinaplacewhereheitshouldremainiitodeclaretoberighttoapproveivtogorighttoreachitsgoalxtoconsidertoberight,"to appear in a place where he/it should remain, (II) to declare to be right, to approve, (IV) to go right, to reach its goal’, (X) to consider to be right",,
8740_tobestraight,to be straight,1404,STRAIGHT
8741_toadd,to add,2882,ADD
8742_toaddtocontinuetodo,"to add, to continue to do",2882,ADD
8743_haphtoadd,(Haph.) to add,2882,ADD
8744_hoftobeadded,(Hof.) to be added,,
8745_aphtoadd,(Aph.) to add,2882,ADD
8746_aphtoaddtoincrease,"(aph.) to add, to increase",1041,INCREASE
8747_aphtoadd,(aph.) to add,2882,ADD
8748_ettaftobeadded,(ettaf.) to be added,,
8749_toincreasetoaddmemberstoasocialgroup,"to increase, to add members (to a social group)",1041,INCREASE
8750_tosuspendweighoutbalance,"to suspend, weigh out, balance",,
8751_shekelunitofweight,shekel (unit of weight),,
8752_toweighout,to weigh out,,
8753_tocarryweightoweigh,"to carry weigh, to weigh",1098,WEIGH
8754_tosuspend,to suspend,,
8755_toweighbeeven,"to weigh, be even",1098,WEIGH
8756_toweightosmoothen,"to weigh, to smoothen",1098,WEIGH
8757_tosuspendtoweigh,"to suspend, to weigh",1098,WEIGH
8758_tohangtocrucifytodrag,"to hang, to crucify; to drag",2884,HANG
8759_tohangtoraiseupintheair,"to hang, to raise up in the air",2884,HANG
8760_tosuspendtoraiseupintheair,"to suspend, to raise up in the air",,
8761_tohangagainstthewall,to hang against the wall,,
8762_tohangupbymakingobjectleanagainstsomething,to hang up by making object lean against something,,
8763_tocoveroneself,to cover oneself,,
8764_pitocover,(pi.) to cover,761,COVER
8765_patocover,(pa.) to cover,761,COVER
8766_tocoverclotheconceal,"to cover, clothe, conceal",761,COVER
8767_tocoverconcealdress,"to cover, conceal, dress",761,COVER
8768_tokeepsecretconceal,"to keep secret, conceal",602,HIDE (CONCEAL)
8769_petocover,(pe.) to cover,761,COVER
8770_toclothe,to clothe,158,PUT ON
8771_militaryclothing,(military) clothing,1895,CLOTHES
8772_tohave,to have,773,HAVE
8773_presenceexistence,"presence, existence",,
8774_tomanagetohelp,to manage; to help,1897,HELP
8775_tomanagetoshoulderaburdenphysicallyorpsychologically,to manage to shoulder a burden (physically or psychologically,,
8776_tocometoattain,"to come, to attain",1446,COME
8777_toarrivetobehavewithgoodnessandaffectiontohaveacloselovingcommunionwithsomebodyivtomakecometobringtodeliver,"to arrive; to behave with goodness and affection, to have a close, loving communion with somebody; (IV) to make come, to bring, to deliver",1387,ARRIVE
8778_toproceedtoarrivetojointoadhereintransitive,"to proceed, to arrive; to join, to adhere (intransitive)",1387,ARRIVE
8779_serendreaarriveratelendroittoproceedtoarrive,"se rendre à, arriver à tel endroit (to proceed, to arrive)",1387,ARRIVE
8780_skinhideofcattle,"skin, hide of cattle",763,SKIN
8781_hideofcattleafterthehairhasbeenpulledoff,hide of cattle after the hair has been pulled off,,
8782_birthmarkmole,"birth-mark, mole",1907,MOLE
8783_markmolewart,"mark, mole, wart",1907,MOLE
8784_molesignanyblacksignseenonearth,mole; sign (any black sign seen on earth),1907,MOLE
8785_stomachofananimalbird,"stomach (of an animal, bird)",937,BIRD
8786_gizzardcropofabirdstomach,"gizzard, crop (of a bird); stomach",819,STOMACH
8787_oneofruminantsfourstomachs,one of ruminant's four stomachs,,
8788_tripeventricleofruminants,"tripe, ventricle of ruminants",,
8789_secondstomachofaruminanttripe,"second stomach of a ruminant, tripe",,
8790_smallstomachofruminants,small stomach of ruminants,,
8791_toreconcile,to reconcile,,
8792_tobereconciledtoreconcileoneself,"to be reconciled, to reconcile oneself",,
8793_malegenitalia,(male) genitalia,198,GENITALIA
8794_thebagwhichcontainsamaleanimalsmember,the bag which contains a male animal's member,,
8795_generativeorganofdeerandhorse,generative organ (of deer and horse),,
8796_vergepenisofthemanorofanothermalebeingtipofthebeardnose,"verge, penis (of the man or of another male being); tip of the beard; nose",1221,NOSE
8797_tomentiontoremember,"to mention, to remember",707,REMEMBER
8798_todeclaretonametoinvoke,"to declare, to name, to invoke",1405,NAME
8799_hespoke,he spoke,,
8800_toremember,to remember,707,REMEMBER
8801_torememberrecallrecite,"to remember, recall, recite",707,REMEMBER
8802_itpetoremember,(itpe.) to remember,707,REMEMBER
8803_topronounceespincantations,to pronounce (esp. incantations),,
8804_tomentiontorecord,"to mention, to record",,
8805_torememberrecallmention,"to remember, recall, mention",707,REMEMBER
8806_toreporttotelltoremember,"to report, to tell, to remember",1711,TELL
8807_torememberrecall,"to remember, recall",707,REMEMBER
8808_toholdacommemorativefeasttocallpeoplebyname,to hold a commemorative feast; to call people by name,,
8809_tocommemorate,to commemorate,,
8810_toremind,to remind,,
8811_tobecomecleanclear,"to become clean, clear",989,CLEAR
8812_mypurification,my purification,,
8813_rituallypure,ritually pure,,
8814_patopurify,(pa.) to purify,,
8815_tosmashtocrush,"to smash, to crush",1520,CRUSH
8816_topoundinamortar,to pound in a mortar,,
8817_tobruisetopoundtopulverize,"to bruise, to pound, to pulverize",354,POUND
8818_poorpovertystrickendestitute,"poor, povertystricken, destitute",1674,POOR
8819_oppressedmiserable,"oppressed, miserable",,
8820_topoundtogrind,"to pound, to grind",1033,GRIND
8821_torubtogrind,"to rub, to grind",1449,RUB
8822_tohitontheheadwithastickorstoneanddrawblood,to hit on the head with a stick or stone and draw blood,,
8823_toknock,to knock,2396,KNOCK
8824_tobumpagainsttobangaholein,to bump (against); to bang a hole in,1903,SWELLING
8825_tobethin,to be thin,2308,THIN
8826_thin,thin,2308,THIN
8827_finethin,"fine, thin",2308,THIN
8828_thinness,thinness,,
8829_tomakethin,to make thin,,
8830_tobeminuteverysmallfine,"to be minute, very small, fine",218,FINE (PENALTY)
8831_toleanreclineononeselbow,"to lean, recline (on one’s elbow)",3619,LEAN
8832_toleantorecline,"to lean, to recline",3619,LEAN
8833_hitptoleanagainst,(hitp.) to lean against,,
8834_viiitosupportoneself,VIII. to support oneself,,
8835_toreclineatthetable,to recline (at the table),,
8836_tositatthetabletositdownincouncil,"to sit at the table, to sit down in council",,
8837_acripple,a cripple,3621,DISABLED PERSON
8838_tocutastick,to cut a stick,,
8839_tobedeepconcavetomakeahollow,"to be deep, concave; to make a hollow",1593,DEEP
8840_dishbowl,"dish, bowl",1530,BOWL
8841_tobedeeptohaveadeepbottomawell,"to be deep, to have a deep bottom (a well)",1593,DEEP
8842_hammock,hammock,2019,HAMMOCK
8843_bedthroneloft,"bed, throne, loft",1663,BED
8844_tobeanoutsidertobestrangeforeign,"to be an outsider, to be strange, foreign",109,FOREIGN
8845_todisliketohatetoavoid,"to dislike, to hate, to avoid",1607,HATE
8846_strangeother,"strange, other",197,OTHER
8847_tovisit,to visit,1377,VISIT
8848_togoaroundtocirculate,"to go around, to circulate",,
8849_togoabouttowanderaround,"to go about, to wander around",,
8850_togoaroundtoroamnottobeabletoremaininthesameplace,"to go around, to roam, not to be able to remain in the same place",,
8851_todiscusstotalkover,"to discuss, to talk over",,
8852_mindpurposedesire,"mind, purpose, desire",1562,MIND
8853_toprovidewithfood,to provide with food,,
8854_toprovidewithfoodrations,to provide with food rations,,
8855_barleyrationfoodallowance,"barley ration, food allowance",,
8856_rationsupply,"ration, supply",,
8857_torobtoplunder,"to rob, to plunder",3670,PLUNDER
8858_torobtotakeawaybyforce,"to rob, to take away by force",2073,ROB (VERB)
8859_pillagerdestroyer,"pillager, destroyer",,
8860_contemptiblebadcorrupt,"contemptible, bad, corrupt",1292,BAD
8861_mountainhillforest,"mountain, hill; forest",639,MOUNTAIN
8862_forest,forest,420,FOREST
8863_massifpromontory,"massif, promontory",,
8864_alowdepressedpartofthegroundawidepartoftheground,"a low, depressed part of the ground, a wide part of the ground",721,LOW
8865_ledgedeepholedepression,"ledge; deep hole, depression",2204,LEDGE
8866_deepholedepression,"deep hole, depression",3877,DEPRESSION
8867_awadiwherelittlestreamsconflate,a wadi where little streams conflate,,
8868_territory,territory,,
8869_gangcaravan,"gang, caravan",,
8870_roadcaravanbusinessventureserviceunit,road; caravan; business venture; service unit,667,ROAD
8871_sceptrerodwandstake,"sceptre, rod, wand, stake",,
8872_scepterstaffstickbranchtwig,"scepter, staff, stick, branch, twig",1295,STICK
8873_tobuckletobend,"to buckle, to bend",2004,BEND
8874_tosquattokneel,"to squat, to kneel",66,KNEEL
8875_toreachtoarrive,"to reach, to arrive",1387,ARRIVE
8876_tosearchfortoreach,"to search for, to reach",1387,ARRIVE
8877_onewhoearnsobtainsmuch,"one who earns, obtains much",,
8878_tosummontoinvoke,"to summon, to invoke",,
8879_tosaytotelltospeaktodecree,"to say, to tell, to speak, to decree",1458,SAY
8880_tocurseenchant,"to curse, enchant",8,CURSE
8881_toreviletoignore,"to revile, to ignore",41,IGNORE
8882_tomocktoderidetoscorn,"to mock, to deride, to scorn",,
8883_tobeswift,to be swift,1631,FAST
8884_torunfast,to run fast,,
8885_toruntohurry,"to run, to hurry",1519,RUN
8886_herald,herald,,
8887_ayearlinglamb,a yearling lamb,,
8888_lambyoungmalesheep,"lamb, young male sheep",820,LAMB
8889_toprepareperfume,to prepare perfume,,
8890_tomixperfume,to mix perfume,,
8891_topreparemixspicedointment,"to prepare, mix spiced ointment",2909,PREPARE
8892_edgehem,"edge, hem",863,EDGE
8893_aclothtrimming,a cloth trimming,,
8894_tobesharp,(to be) sharp,1396,SHARP
8895_toscream,to scream,3809,SCREAM (PRODUCE A CRY)
8896_toscreamtoscreechtoshriek,"to scream, to screech, to shriek",298,SHRIEK
8897_toshriektoscream,"to shriek, to scream",298,SHRIEK
8898_toscreamtoemitsoundsaboutanimals,"to scream, to emit sounds (about animals)",3809,SCREAM (PRODUCE A CRY)
8899_totrembletoshake,"to tremble, to shake",1909,SHAKE
8900_tomaketrembletoscare,"to make tremble, to scare",252,FRIGHTEN
8901_totremble,to tremble,52,SHIVER
8902_semovitmotusesttomove,"se movit, motus est (to move)",,
8903_tomovetoagitatetoshake,"to move, to agitate, to shake",1909,SHAKE
8904_bundletuft,"bundle, tuft",2943,BUNDLE
8905_totakesomeonesanimalsawaybyforce,to take someone’s animals away by force,,
8906_towraptocover,"to wrap, to cover",761,COVER
8907_tocovercoverovertobandagebindup,"to cover, cover over, to bandage, bind up",761,COVER
8908_tosuffocatesmotherbyplacingthehandoverthenoseandmouthtocoverthemouth,"to suffocate, smother (by placing the hand over the nose and mouth); to cover the mouth",,
8909_blockthemouthofsomeone,block the mouth of someone,,
8910_womantokeepthefacecovered,(woman) to keep the face covered,,
8911_tocovertheface,to cover (the face),761,COVER
8912_towraptocoverripeningdateclustersfromwind,"to wrap, to cover (ripening date clusters from wind)",1113,WRAP
8913_tobeinpeace,to be in peace,,
8914_peace,peace,1338,PEACE
8915_tobewellfeelwellbeinpeace,"to be well, feel well, be in peace",954,WELL
8916_redemptionransom,"redemption, ransom",,
8917_needwantrequestpurposebusinessactivityenterprise,"need, want, request; purpose; business activity, enterprise",1784,WANT
8918_ornamentsplendor,"ornament, splendor",917,ORNAMENT
8919_willthing,"will, thing",738,THING
8920_tomanifestpassionateloveordesire,to manifest passionate love or desire,2960,LONGING (WISH)
8921_towaittoawaittostandbytoperseveretoexpect,"to wait; to await, to stand by; to persevere, to expect",1590,WAIT (FOR)
8922_princesovereign,"prince, sovereign",2554,PRINCE (RULER)
8923_officialcommander,"official, commander",3361,OFFICIAL
8924_tosetouttodepart,"to set out, to depart",1752,LEAVE
8925_togetuptorisetosetouttodeparttoleave,"to get up, to rise; to set out, to depart, to leave",1752,LEAVE
8926_togoleavedepart,"to go, leave, depart",695,GO
8927_togetmarried,to get married,,
8928_bridewealth,bridewealth,,
8929_itobeheavy,I. to be heavy,,
8930_schwerhartkostbarheavyhardprecious,"schwer, hart; kostbar (heavy, hard; precious)",1884,HARD
8931_totrusstogetherthelegsofananimalforsacrifice,to truss together the legs of an animal for sacrifice,,
8932_volvitcontorsitconvolvittorolltoswingtoconvulse,"volvit; contorsit, convolvit (to roll, to swing, to convulse)",2871,SWING (MOVEMENT)
8933_totietoratifyacontract,to tie; to ratify a contract,1917,TIE
8934_totwisttowindtransitive,"to twist, to wind (transitive)",430,TWIST
8935_toblocktostop,"to block, to stop",2762,BLOCK (THE WAY)
8936_tohaveanimpedimentinonesspeechivtolockadoor,to have an impediment in one’s speech; (IV) to lock a door,,
8937_tobedumbgttobeblocked,to be dumb; (Gt) to be blocked,1492,DUMB
8938_tobedumbdtoblock,to be dumb; (D) to block,1492,DUMB
8939_toshut,to shut,1046,SHUT
8940_tocovertoclose,"to cover, to close",761,COVER
8941_bandage,bandage,,
8942_husksheath,husk; sheath,3424,SHEATH
8943_putobecoveredwithpreciousstonestofallintoaswoonhitpatowraponeselfuptobecomefaint,"(pu.) to be covered (with precious stones); to fall into a swoon, (hitpa.) to wrap oneself up; to become faint",,
8944_toputinasheath,to put in a sheath,,
8945_plashedcoverforawoodenbowl,plashed cover for a wooden bowl,,
8946_smallvesselformilk,small vessel for milk,,
8947_tosoaktoimmerse,"to soak, to immerse",2069,SOAK (VERB)
8948_tosoakirrigateafieldtobathesoakanobject,"to soak, irrigate (a field); to bathe, soak (an object)",138,BATHE
8949_todyetocolourtodiptoimmerse,"to dye, to colour, to dip, to immerse",157,DYE
8950_tobethickdense,"to be thick, dense",2239,DENSE
8951_tobethick,to be thick,1244,THICK
8952_wellbeingopulence,"wellbeing, opulence",,
8953_tohavelittleornointelligence,to have little (or no) intelligence,,
8954_tangledconfuseddense,"tangled, confused, dense",2239,DENSE
8955_epaisthick,épais (thick),,
8956_tobedarkcovered,"to be dark, covered",706,DARK
8957_tobedarkdim,"to be dark, dim",706,DARK
8958_tocovertoconcealtocomeupontocomeover,"to cover, to conceal, to come upon, to come over",761,COVER
8959_tobetiedgirded,"to be tied, girded",,
8960_tofastenthongsofashoe,to fasten (thongs of a shoe),1094,FASTEN
8961_astrapintheleathernwaterbag,a strap in the leathern waterbag,,
8962_toholdtorestrain,"to hold, to restrain",1448,HOLD
8963_toholdbacktowithhold,"to hold back, to withhold",,
8964_tokeepback,to keep back,,
8965_toencircletokeepback,"to encircle, to keep back",3274,ENCIRCLE
