ID	DOCULECT	CONCEPT	VALUE	TOKENS	NOTE	COGID
1161	Ugaritic	man; mankind	ˀadm		(DUL 17)	1444
1162	Phoenician	man, person, someone	ˀdm		(DNWSI 13‒14)	1444
1163	Hebrew	mankind; individual man	ˀādām		(HALOT 14)	1444
	PC	to load, to carry	*ˁms		(Kogan 2015: 284)	1445
1241	Ugaritic	to load (with); to erect, to build	ˁms		(DUL 166)	1445
1242	Ugaritic	load, cargo	ˁmsn		(DUL 166)	1445
1243	Ugaritic	the one loaded with	mˁms		(DUL 521)	1445
1244	Phoenician	to carry	ˁms		(DNWSI 872)	1445
1245	Hebrew	to load (on to an animal); to carry	ˁms		(HALOT 846)	1445
	PC	fish	*dag-		(Kogan 2015: 274)	1446
502	Ugaritic	fish	dg		(DUL 267)	1446
903	Hebrew	fish	dāg		(HALOT 213)	1446
	PC	to be noisy	*hm		(DRS 419)	1447
1316	Hebrew	turmoil, noise, roar; multitude, crowd	hāmōn		(HALOT 250)	1447
1317	Old Aramaic	noise	hml		(KAI 222A: 29)	1447
	PArm	to mix	*mzg		(Kogan 2015: 297)	1448
17191	Hebrew	mixed wine, spiced wine	mäzäg		(HALOT 564)	1448
17187	Official Aramaic	to mix	mzg		(DNWSI 608)	1448
17188	Jewish Palestinian Aramaic	to mix, serve wine, pour	mzg		(DJPA 297)	1448
17189	Jewish Babylonian Aramaic	to mix or dilute	mzg		(DJBA 651)	1448
17186	Syriac	to mix, mingle	mzg		(LSyr. 378, SL 732)	1448
17190	Arabic	to mix, mingle, blend (thing with water, wine or something else)	mzǯ		(Lane 2710)	1448
	PC	weapon	*nVṯḳ-		(Kogan 2015: 300, 343)	1449
1519	Ugaritic	missiles (projectiles, darts)	nṯḳ		(DUL 654)	1449
1520	Hebrew	equipment, weapons; order of battle, battle	näšäḳ (nēšäḳ)		(HALOT 731)	1449
	PWS	nota accusativi	*ˀiyā/ˀiyāt/yāt		(Kogan 2015:72–76)	1450
11348	Phoenician	nota accusativi	ˀyt		(Friedrich– Röllig 1999:184‒185, 196‒197)	1450
11347	Hebrew	nota accusativi	ˀēt		(HALOT 100)	1450
17262	Moabite	used as nota objectivi, passim; followed by proleptic pron. suffix, used as demonstrative	ˀt		(DNWSI 47)	1450
17263	Samalian	used as nota objectivi, passim; followed by proleptic pron. suffix, used as demonstrative	ˀt		(DNWSI 48)	1450
11349	Old Aramaic	nota accusativi	ˀyt		(DNWSI 48)	1450
17264	Official Aramaic	used as nota objectivi, passim; followed by proleptic pron. suffix, used as demonstrative	wt		(DNWSI 48)	1450
21393	Biblical Aramaic	nota accusativi	yāt		(HALOT 1894)	1450
17266	Palmyrean	used as nota objectivi, passim; followed by proleptic pron. suffix, used as demonstrative	yt/wt		(DNWSI 48)	1450
17265	Nabataean	used as nota objectivi, passim; followed by proleptic pron. suffix, used as demonstrative	wt-/yt-		(DNWSI 48)	1450
11351	Arabic	nota accusativi	ˀiyyā-		(Lane 135)	1450
11353	Mehri	nota accusativi	t-		(ML 398)	1450
11354	Jibbali	nota accusativi	t-		(JL xxvi, 269)	1450
17267	Harsusi	accusative particle	t-/te-		(HL 126)	1450
7435	Soqotri	nota accusativi (with pronominal suffixes only)	t-		(LS 436; CSOL I 672; CSOL II 605; Naumkin et al. 2015a:88)	1450
	Proto-MSA	with	*kV-		(Kogan 2015:559)	1452
16960	Mehri	with; at, in (of time)	k-/kə-		(ML 200)	1452
16962	Jibbali	with	k-		(JL 124)	1452
	Proto-MSA	(swollen) testicle	*kaˁl-at-		(Kogan 2015:559)	1453
17385	Mehri	swollen testicle	kālēt		(ML 200)	1453
17386	Jibbali	swollen testicle	kaˁlέt		(JL 124)	1453
	Proto-MSA	to turn back	*klˀ		(Kogan 2015:560)	1454
17388	Mehri	to come; to bring home	kəlū		(ML 209)	1454
17389	Jibbali	to come home	kélé		(JL 131)	1454
	Proto-MSA	beestings, colostrum	*kapaˀ		(Kogan 2015:560)	1455
17391	Mehri	boiled beestings	kēfa		(ML 204)	1455
17392	Jibbali	boiled beestings	kέfɛˀ		(JL 127)	1455
	Proto-MSA	to find	*ksˀ		(Kogan 2015:560–561)	1456
17394	Mehri	to find	kūss		(ML 215)	1456
17395	Jibbali	to find	ksé		(JL 135)	1456
	Proto-MSA	to be in daytime	*ḳhb		(Kogan 2015:561)	1457
2697	Mehri	to come in the middle of the day	kəḥēb		(ML 226)	1457
17396	Jibbali	to be in daytime, to spend the day	ḳɛhέb		(JL 142)	1457
	Proto-MSA	to feed	*ḳnm		(Kogan 2015:561)	1458
17397	Mehri	to collect fodder	ḳátnəm		(ML 232)	1458
17398	Jibbali	to collect fodder	eḳɛmním		(JL 147)	1458
7212	Soqotri	to feed livestock	ḳénom		(LS 378; CSOL I 590; CSOL II 514)	1458
	Proto-MSA	to rear	*ḳny		(Kogan 2015:561)	1459
10612	Mehri	to suckle	ḳənū		(ML 233)	1459
10613	Jibbali	to suckle	ḳéní		(JL 147)	1459
7832	Soqotri	to feed; to rear	ḳáne		(LS 377; CSOL I 590; CSOL II 514; Bulakh 2024:208)	1459
	Proto-MSA	to hide	*ḳry		(Kogan 2015:562)	1460
17406	Mehri	to hide	ḳərū		(ML 237)	1460
17408	Jibbali	to hide	ḳéré		(ML 150)	1460
17409	Soqotri	to hide (transitive)	ḳáre		(LS 386; CSOL I 591)	1460
	Proto-MSA	fresh butter	*ḳaṭmīm		(Kogan 2015:562)	1461
17410	Mehri	fresh butter	ḳəṭmīm		(ML 245)	1461
17411	Jibbali	fresh butter	ḳaṭmím		(JL 155)	1461
7815	Soqotri	fresh butter	ḳáṭmehim		(LS 372; CSOL II 521)	1461
	Proto-MSA	against, on	*lV-		(Kogan 2015:562)	1462
17224	Mehri	against, on	l-/lə-		(ML 249)	1462
17226	Jibbali	for, against, on to	l-		(JL 158)	1462
7806	Soqotri	on, over, against	ḷe-		(LS 227; CSOL I 598; CSOL II 522 – 523)	1462
	Proto-MSA	to suck	*lˁb		(Kogan 2015:562–563)	1463
17414	Mehri	to suck (mother’s milk)	lāb		(ML 249)	1463
17416	Jibbali	(flocks) to give milk to their young	elˁéb		(JL 158)	1463
17418	Jibbali	sheep with young	milʼˁíbo		(JL 158)	1463
	Proto-MSA	to bleat	*lhy		(Kogan 2015:563)	1464
17423	Mehri	to bleat	ləhū		(ML 253)	1464
17425	Jibbali	to bleat	ləhé		(JL 162)	1464
	PWS	except; beside	*zVl-t-		(Arakelova 2001:42)	1465
17432	Hebrew	except, only	zūlā		(HALOT 267)	1465
17433	Harari	outside of, except, beside	zalta/zältā-m		(EDH 166)	1465
	Proto-MSA	to touch	*lhm/lḥm		(Kogan 2015:563)	1466
17471	Mehri	to touch	ləḥām		(ML 253)	1466
17472	Jibbali	to touch	lɛhέm		(JL 162)	1466
17473	Jibbali	to jump up and touch	laḥám		(JL 163)	1466
	Proto-MSA	to patch leather	*lkd		(Kogan 2015:563)	1467
17474	Mehri	to patch something made of leather	əwkūd		(ML 254)	1467
17475	Jibbali	to patch leather	lkɔd		(JL 163)	1467
17476	Soqotri	to make a saddle	ḷékod		(LS 233; Naumkin et al. 2014a:37, 53)	1467
	Proto-MSA	jar, bottle	*lawḳ-at-		(Kogan 2015:563)	1468
17477	Mehri	water jar, bottle	láwḳət		(ML 258)	1468
17478	Jibbali	water jar, bottle	lέbḳət		(JL 166)	1468
17479	Soqotri	bottle	ľóḳaʰ		(LS 231)	1468
	Proto-MSA	South wind	*mid-at-		(Kogan 2015:563–564)	1469
17480	Mehri	South wind	mədēt		(ML 261)	1469
17481	Jibbali	South wind	mídét		(JL 169)	1469
	Proto-MSA	to be red-hot	*mrt		(Kogan 2015:564)	1470
17482	Mehri	to be redhot	mīrət		(ML 270)	1470
17483	Jibbali	to be redhot	mirt		(JL 174)	1470
17484	Soqotri	to be redhot, warm	méret		(LS 251)	1470
	Proto-MSA	to give instructions	*mrṯ		(Kogan 2015:564)	1471
17485	Mehri	to give instructions	mərūḏ̣		(ML 268)	1471
17486	Jibbali	to give instructions	mérɔ́ḏ̣		(JL 173)	1471
7744	Soqotri	to instruct, to admonish	méraṭ		(LS 250; CSOL I 613; CSOL II 541; Naumkin et al. 2015a:79)	1471
	Proto-MSA	sand hill	*nag(V)r-		(Kogan 2015:564)	1472
17487	Mehri	cliff of sand and stone; a sand or dust hill that cannot be rebuilt after collapsing	nōgər		(ML 287)	1472
17488	Jibbali	cliff of sand and stone; a sand or dust hill that cannot be rebuilt after collapsing	núgur		(JL 184)	1472
17489	Soqotri	hole, pit	nóger		(LS 257, CSOL I 621)	1472
	Proto-MSA	to play, to dance	*nḥg		(Kogan 2015:564)	1473
17490	Mehri	to dance, to be at leisure, to play	nəḥāg		(ML 291)	1473
17491	Jibbali	to dance, to be at leisure, to play	naḥág		(JL 186)	1473
1018	Soqotri	play; joke	náḥag		(LS 259, CSOL II 550)	1473
	Proto-MSA	X. to complain	*nḥr		(Kogan 2015:565)	1474
17492	Mehri	to complain	šənḥáwr		(ML 292)	1474
17493	Jibbali	to complain	šənḥér		(JL 186)	1474
7704	Soqotri	to complain	šénḥer		(LS 265, CSOL I 623, CSOL II 550)	1474
	Proto-MSA	to choose	*nḳl		(Kogan 2015:565)	1475
17495	Mehri	to choose	nəḳáwl		(ML 297)	1475
17497	Jibbali	to choose	nḳɔl		(JL 190)	1475
17500	Soqotri	to choose	nóḳiľ		(LS 274, CSOL I 498, CSOL II 553, Naumkin et al. 2019a:86)	1475
	Proto-MSA	pubic hair	*minsab-		(Kogan 2015:565)	1476
17502	Mehri	pubic hair	mənsōb		(ML 299)	1476
17503	Jibbali	pubic hair	mɔ́sɔ̄t		(JL 192)	1476
24812	Harsusi	pubic hair	mensōb		(HL 97)	1476
	Proto-MSA	to pull out hair	*nsγ		(Kogan 2015:565)	1477
17505	Mehri	to pull out hair	nūsəγ		(ML 299)	1477
17506	Jibbali	to pull out hair	nísəγ		(JL 192)	1477
17507	Soqotri	to pull out hair	násaˁ		(Naumkin et al. 2013a:78)	1477
	PCS	joint, articulation (of the humerus)	*waṣil-		(SED I No. 289)	1478
17539	Phoenician	joint	yṣlt		(Tomback 1978: 128)	1478
17540	Hebrew	joint, armpit	ˀaṣṣīl		(HALOT 81)	1478
17541	Jewish Palestinian Aramaic	elbow	ˀṣyl		(DJPA 72)	1478
17542	Syriac	elbow	yaṣṣilā		(LSyr. 306, SL 579)	1478
17543	Mandaic	elbow	iaṣila		(MD 186)	1478
17544	Arabic	limb	wiṣl-, wuṣl-		(BK 2 1549, Lane 3055)	1478
	PS	(animal) fat	*ṯarb-		(SED I No. 283)	1479
17558	Akkadian	tallow, fat	sarbu		(CAD S 175)	1479
17559	Jewish Palestinian Aramaic	fat	trb		(DJPA 590)	1479
17560	Christian Palestinian Aramaic	fat	*trb, det. trbˀ		(DCPA 462)	1479
17561	Samaritan	fat	trb		(DSA 963)	1479
25716	Jewish Babylonian Aramaic	fat, abdominal fat	tərāb, tərēb		(Jastrow 1694)	1479
15886	Syriac	fat	tarbā		(LSyr. 833, SL 1663)	1479
15888	Mandaic	fat of animals	tirba		(MD 486)	1479
17562	Arabic	saindoux, axonge (lard, axonge)	ṯarb-		(BK 1 221)	1479
17563	Tigre	partie de la jambe audessous du mollet	särbä		(WTS 177)	1479
17564	Harari	calf of leg	särba		(EDH 142)	1479
17565	Selti	calf of leg	säräba		(EDG 559)	1479
17566	Wolane	calf of leg	säräbä		(EDG 559)	1479
17567	Zway	calf of leg	särbä		(EDG 559)	1479
17568	Chaha	calf of leg	säräba		(EDG 559)	1479
17569	Ezha	calf of leg	säräba		(EDG 559)	1479
17574	Gyeto	calf of leg	säräḇä		(EDG 559)	1479
17570	Muher	calf of leg	säräba		(EDG 559)	1479
17571	Masqan	calf of leg	säräba		(EDG 559)	1479
17572	Gogot	calf of leg	säräba		(EDG 559)	1479
17573	Soddo	calf of leg	säräba		(EDG 559)	1479
	PWS	to slap; to clap the hands; to scoop	*ṭpḥ		(SED I 250)	1481
17588	Jewish Palestinian Aramaic	(pa.) to strike, clap hands	ṭpḥ		(DJPA 229)	1481
17589	Syriac	to spread out; to clap; to fall down	ṭpḥ		(LSyr. 285, SL 545)	1481
17590	Geez	to clap the hands	ṭafḥa		(CDG 588)	1481
17591	Jibbali	to scoop a little water	ṭéfaḥ		(JL 274)	1481
	PS	foot, sole of foot	*ŝayp		(SED I No. 269)	1482
8981	Akkadian	foot	šēpu		(CAD Š₂ 294, AHw. 1214)	1482
17616	Syriac	upper part; point of the nose	šepā		(LSyr. 794, SL 1585)	1482
17617	Arabic	the point of the extremity of anything; the portion with which one cuts (in a sword); the two sides of the tapering head of a sandal	šabāt-		(BK 1 1188, Lane 1501)	1482
17615	Endegen	sole of foot serving as measure	čämbä		(EDG 173)	1482
17613	Ennemor	sole of foot serving as measure	čämba		(EDG 173)	1482
17614	Gyeto	sole of foot serving as measure	čämba		(EDG 173)	1482
	Proto-MSA	to be far away, to migrate	*nŝy/*nŝˀ		(Kogan 2015:565–566)	1484
17633	Mehri	to transhume, to migrate following pasture	nəŝū		(ML 303)	1484
17634	Jibbali	to move to a place where rain has fallen, to transhume according to plan	nŝe		(JL 195)	1484
	Proto-MSA	to make a sign	*nwp		(Kogan 2015:566)	1485
17637	Mehri	to beckon, to make a sign	hə-nwūf		(ML 306)	1485
17638	Jibbali	to beckon, to make a sign	eníf		(JL 198)	1485
	Proto-MSA	to fight (reflexive stem)	*nwḥ		(Kogan 2015:566)	1486
17639	Mehri	to fight	əntáwḥ		(ML 306)	1486
17640	Jibbali	to fight	əntɔ̄ ḥ		(JL 198)	1486
7671	Soqotri	to quarrel	entóuḥo		(LS 261; CSOL I 630; CSOL II 557; Bulakh 2024:204)	1486
	Proto-MSA	half	*paḳḥ-		(Kogan 2015:566–567)	1487
17641	Mehri	half	faḳḥ		(ML 91)	1487
17642	Jibbali	half	fɔḳḥ		(JL 56)	1487
3699	Soqotri	to reach the middle	fóḳiḥ		(LS 339; CSOL I 534)	1487
3700	Soqotri	part	faḳḥ		(LS 339; CSOL I 534; CSOL II 455)	1487
	Proto-MSA	to cover, to wear clothes	*pḳy		(Kogan 2015:567)	1488
17643	Mehri	to cover	fḳō		(ML 92)	1488
17644	Jibbali	to wear (clothes)	féḳé		(JL 56)	1488
3698	Soqotri	cloth, garment	fíḳha		(LS 340; CSOL I 534; CSOL II 455)	1488
	Proto-MSA	to flee in panic	*prd		(Kogan 2015:567–568)	1489
14654	Mehri	to stampede, to panic; to make off, to run away	fәrōd		(ML 97)	1489
17646	Jibbali	to stampede, panic; to make off, to run away	férɔ́d		(JL 59)	1489
	Proto-MSA	to yawn (reflexive-intensive stem)	*prr		(Kogan 2015:568)	1490
17647	Mehri	to yawn	əftəráwr		(ML 97)	1490
17648	Jibbali	to yawn	əftérér		(JL 59)	1490
	Proto-MSA	to have lunch	*fŝy		(Kogan 2015:568)	1491
17650	Mehri	to lunch	fəŝō		(ML 105)	1491
17651	Jibbali	to lunch	fŝé		(JL 64)	1491
17652	Soqotri	to have a lunch	fŝeʰ		(LS 343; CSOL I 538; CSOL II 459; Bulakh 2021:268, 277)	1491
	Proto-MSA	to be naked	*pṭˁ		(Kogan 2015:568)	1492
17653	Mehri	to be bare, naked	fəṭā		(ML 108)	1492
17654	Jibbali	to be bare, naked	féṭaˁ		(JL 66)	1492
3850	Soqotri	naked	fö́ṭaˁ		(LS 335; CSOL I 539)	1492
	Proto-MSA	foam on milk	*rVbṯ-at-		(Kogan 2015:568)	1493
17797	Mehri	foam on milk	rəbṯūt		(ML 314)	1493
17798	Jibbali	foam on milk	rəbṯɔ́t		(JL 203)	1493
	PS	eyelash; (tuft of) hair	*ŝVp(V)r-		(SED I No. 266)	1494
17682	Akkadian	Kopffell (?); Fell an Hornwurzel	sappartu		(AHw. 1027)	1494
17684	Hebrew	cilia, fin	sənappīr		(HALOT 761)	1494
25681	Jewish Babylonian Aramaic	goat's hair	səpīrā		(Jastrow 1014)	1494
17685	Arabic	place of growth of the eyelash	šafr-, šufr-		(BK 1 1247)	1494
17686	Tigre	eyelash	ˀasfar (pl.)		(WTS 201)	1494
17687	Mehri	eyelash	ŝəfrīr		(ML 374)	1494
17689	Jibbali	eyelash	ŝέfər		(JL 247)	1494
17688	Harsusi	eyelash	ŝfərīr		(HL 119)	1494
17690	Soqotri	eyelash	ŝfrir		(ML 374)	1494
	PS	buttocks, hind parts, small of the back	*ŝVbVr-		(SED I No. 262)	1495
17705	Akkadian	buttocks, rectum, anus	šuburru		(CAD Š₃ 190, AHw. 1259)	1495
17706	Ugaritic	ano	šbr		(Del Olmo 1992: 240)	1495
17707	Arabic	taille (waist)	šabr-, šibr-		(BK 1 1183)	1495
6977	Tigre	hindquarter and tailpiece of a slaughtered animal	šəbər		(WTS 216)	1495
	PES	part of the animal's stomach	*sVmbVr		(SED I 233)	1496
17708	Tigre	one of the four stomachs of the ruminants	səmbər		(WTS 173)	1496
17709	Tigrinya	parete interna dello stomaco dei ruminanti (inner wall of a ruminant`s stomach)	səmbər		(TED 655, Bassano 1918: 173)	1496
17710	Amharic	callosity of the internal wall of the animal's stomach	sämbär		(AED 538–9)	1496
17711	Endegen	fat part of the stomach	sämbär		(EDG 546)	1496
	Areal reconstruction	vertebral column, backbone	*šar-, *sar-		(SED I No. 253)	1498
17750	Arabic	back; middle	sarāt-		(BK 1 1085, Lane 1353)	1498
17749	Arabic	part where the head rests upon the neck	sarīr-		(BK 1 1076, Lane 1339)	1498
17751	Amharic	vertebra, spinal cord, sinew	säräsär		(AED 487)	1498
17752	Amharic	vertebrae	sərasəra		(AED 487)	1498
17753	Selti	rib of the animal	särsär		(EDG 1017)	1498
17756	Selti	instrument made of the ribs of a cow and used for leveling the floor	särsär		(EDG 562)	1498
17757	Chaha	instrument made of the ribs of a cow and used for leveling the floor	särsär		(EDG 562)	1498
17755	Endegen	instrument made of the ribs of a cow and used for leveling the floor	särsär		(EDG 562)	1498
17754	Endegen	rib of the animal	sässär		(EDG 233)	1498
17758	Ennemor	instrument made of the ribs of a cow and used for leveling the floor	särsär		(EDG 562)	1498
17759	Gyeto	instrument made of the ribs of a cow and used for leveling the floor	särsär		(EDG 562)	1498
17761	Harsusi	behind, after	sār, ser		(HL 112)	1498
	PWS	span	*šV(n)zVr-, ŝV(n)zVr-		(SED I No. 251)	1499
17794	Hebrew	(hop. part.) twisted	mošzār		(HALOT 1456)	1499
17796	Mandaic	the ropes	šanziria		(MD 443)	1499
17795	Arabic	to twist the rope, or cord, from the left	šzr		(BK 1 1225, Lane 1546)	1499
17771	Geez	span	sez(ə)r		(CDG 523)	1499
17773	Tigre	mesura par palmes	sänzärä		(WTS 168)	1499
17772	Tigre	palme	sənzər		(WTS 168)	1499
17774	Tigrinya	to measure with the span	sänzärä		(CDG 523)	1499
17775	Amharic	span	sənzər		(AED 549)	1499
17776	Harari	span	zunzunrti		(EDH 167)	1499
17777	Selti	span	sənzər		(EDG 555)	1499
17778	Wolane	span	sənzər		(EDG 555)	1499
17779	Zway	span	sənzər		(EDG 555)	1499
17780	Chaha	span	zəsər		(EDG 555)	1499
17785	Ezha	span	zəzzər		(EDG 555)	1499
17783	Endegen	span	zəssər		(EDG 555)	1499
17784	Endegen	span	zəssər		(EDG 555)	1499
17781	Ennemor	span	zəsər		(EDG 555)	1499
17782	Gyeto	span	zəsər		(EDG 555)	1499
17786	Muher	span	zəzzər		(EDG 555)	1499
17787	Masqan	span	zəzzər		(EDG 555)	1499
17788	Gogot	span	zəzzər		(EDG 555)	1499
17789	Soddo	span	zəzzər		(EDG 555)	1499
17791	Mehri	mesure	hâzer		(LS 414, CDG 523)	1499
17790	Mehri	span of thumb to forefinger	šɛzər		(ML 596)	1499
17792	Jibbali	span between thumb and index	ŝɛzr		(SSL 2 240)	1499
17793	Soqotri	empan	ŝézir		(LS 414)	1499
	Proto-MSA	to step, to tread	*rkt		(Kogan 2015:569)	1500
17800	Mehri	to step, to stand on, to tread	rəkūt		(ML 323)	1500
17801	Jibbali	to step, to stand on, to tread	ɛrkɔ́t		(JL 211)	1500
	PS	to leave	*ˁḏb		(DUL 148; HALOT 806; Kogan 2015: 309)	1501
21460	Akkadian	to abandon, to desert, to leave	ezēbu		(CAD E 416; AHw 267)	1501
17805	Ugaritic	to put, place, arrange	ˁdb		(DUL 148)	1501
21461	Hebrew	to leave, abandon; to leave behind; to let go	ˁzb		(HALOT 806)	1501
21462	Arabic	to be distant, remote, absent	ˁzb		(Lane 2033)	1501
	PS	intestine; spleen	*šVmāḫ-		(SED I No. 247)	1502
17833	Akkadian	large intestine; paunch, belly(?)	šammāḫu		(CAD Š₁ 314, AHw. 1156)	1502
17834	Geez	spleen	səmāḫ, səmāḥ		(CDG 502)	1502
	Areal reconstruction	leg; thigh; elbow	*š/suḳl-		(SED I No. 242)	1504
17849	Arabic	flancs, hypocondres (flanks, hypochondria)	suql-, suqlat-, saqlat-		(BK 1 1354)	1504
17850	Tigre	coude	č̣ənḳəlit		(WTS 627)	1504
17851	Amharic	elbow	č̣əḳəll		(AED 2220)	1504
17852	Argobba	forearm	č̣əgəle		(Leslau 1997: 197)	1504
17853	Zway	forearm	č̣iḳile		(EDG I 1205; 2 215)	1504
17854	Soqotri	pied	suḳal		(LS 290)	1504
	Areal reconstruction	pubic hair	*š/sVb-, *ˀV-š/sVb-		(SED I No. 239)	1505
17864	Arabic	the hair of the pubes	ˀisb-		(BK 1 31, Lane 56)	1505
17865	Selti	pubic hair	šəbäññä		(EDG 571)	1505
17866	Wolane	pubic hair	šəbəññe		(EDG 571)	1505
17867	Zway	pubic hair	saˀbi		(EDG 530)	1505
17870	Chaha	pubic hair	šəmnä		(EDG 571)	1505
17872	Ezha	pubic hair	šəbənnä		(EDG 571)	1505
17874	Endegen	pubic hair	šombä		(EDG 571)	1505
17868	Muher	pubic hair	šəbəññä		(EDG 571)	1505
17869	Masqan	pubic hair	šəbəññä		(EDG 571)	1505
17871	Gogot	pubic hair	šəbuññä		(EDG 571)	1505
17873	Soddo	pubic hair	šəmuñña		(EDG 571)	1505
	PS	intestine	*sur(u)m-		(SED I No. 237)	1506
17875	Akkadian	a part of the intestinal tract	surummu		(CAD S 416; AHw. 1063)	1506
17876	Syriac	anus, rectum	šurmā		(LSyr. 809, SL 1536)	1506
17877	Arabic	anus	surm-		(BK 1 1084, Lane 1352)	1506
17878	Arabic	pain of the anus	saram-		(BK 1 1084, Lane 1353)	1506
17879	Selti	meat of the tail of the sheep	šērmo		(EDG 585)	1506
	PS	kind of skin ulcer; mole, mark on the skin	*rVm-		(SED I No. 233)	1507
17884	Akkadian	mole, mark	erimu, erimmu, erimtu, irimmu		(CAD E 294, AHw. 241)	1507
17886	Arabic	to be swollen (skin, limb, wound); to become enraged	wrm		(BK 2 1525, Lane 3052)	1507
17885	Arabic	swelling, tumour	waram-		(BK 2 1525, Lane 3052)	1507
17887	Geez	piercing, wound, injury, infected wound, ulcer, swelling of a wound, skin rash, scar	rəmyat		(CDG 472)	1507
17893	Chaha	mark left by the stroke of a whip or a thin branch	ararämʷat		(EDG 40)	1507
17888	Ezha	mark left by the stroke of a whip or a thin branch	alallämʷat		(EDG 40)	1507
17892	Endegen	mark left by the stroke of a whip or a thin branch	armʷamʷad		(EDG 40)	1507
17891	Gyeto	mark left by the stroke of a whip or a thin branch	armʷamʷat		(EDG 40)	1507
17889	Muher	mark left by the stroke of a whip or a thin branch	alallämʷat		(EDG 40)	1507
17894	Masqan	mark left by the stroke of a whip or a thin branch	arärämʷat		(EDG 40)	1507
17890	Gogot	mark left by the stroke of a whip or a thin branch	aramrämʷat		(EDG 40)	1507
	PES	to have compassion; to have pity	*mḥr		(SED I  204)	1508
17924	Geez	to have compassion	mḥr		(CDG 336)	1508
17925	Tigre	to have pity	mäḥarä		(WTS 111)	1508
17926	Tigrinya	avere pietà (to have mercy)	mäḥarä		(TED 347, Bassano 1918: 78)	1508
17927	Amharic	to pardon, forgive, to have mercy	marä		(AED 171)	1508
23860	Argobba	verzeihen (to forgive)	mɛḥar		(Wetter 2010: 90, AAD 98)	1508
17929	Selti	to forgive, pardon	mārä		(EDG 417)	1508
17928	Wolane	to forgive, pardon	marä		(EDG 417)	1508
17930	Zway	to forgive, pardon	mārä		(EDG 417)	1508
23861	Chaha	to forgive, pardon	marä		(EDG 417)	1508
23862	Ezha	to forgive, pardon	marä		(EDG 417)	1508
23867	Endegen	to forgive, pardon	mārä		(EDG 417)	1508
23868	Ennemor	to forgive, pardon	mārä		(EDG 417)	1508
23869	Gyeto	to forgive, pardon	mārä		(EDG 417)	1508
23863	Muher	to forgive, pardon	marä		(EDG 417)	1508
23864	Masqan	to forgive, pardon	marä		(EDG 417)	1508
