ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	NOTE	COGID	ALIGNMENT
500	ugaritic	to sit	yṯb	jθb	j θ b		131	- - j - θ - b -
499	akkadian	to sit down physically; to reside and live somewhere	wašābu	waʃaːbu	w a ʃ aː b u		131	- - w a ʃ aː b u
501	hebrew	to sit down, to sit; to dwell	yšb	jʃb	j ʃ b		131	- - j - ʃ - b -
502	syriac	to sit; to remain; to inhabit; to settle	ytb	jtb	j t b		131	- - j - t - b -
3891	akkadian	to slander	pagû	pagû	p a g û		1953	p a g û -
3264	ps	to slaughter	*ṭbḥ/*ṭbḫ	tˤbħ	tˤ b ħ		1613	tˤ - b - ħ -
3265	akkadian	to slaughter, butcher; to slit the throat	ṭabāḫu	tˤabaːxu	tˤ a b aː x u		1613	tˤ a b aː x u
3268	geez	to slaughter, slay, kill, cut up, sacrifice, skin	ṭabḥa	tˤabħa	tˤ a b ħ a		1613	tˤ a b - ħ a
3266	hebrew	to slaughter; to kill off	ṭbḥ	tˤbħ	tˤ b ħ		1613	tˤ - b - ħ -
2267	geez	to sleep	ḥarrasa	ħarrasa	ħ a r r a s a		961	ħ a r r a s a
2396	geez	to sleep	noma	noma	n o m a		1000	n o - m - - a - - -
2399	hebrew	to sleep	yšn	jʃn	j ʃ n		1001	j ʃ n
2397	ps	to sleep	*wšn	wʃn	w ʃ n		1001	w ʃ n
2398	ugaritic	to sleep	yšn	jʃn	j ʃ n		1001	j ʃ n
2394	syriac	to sleep, fall asleep	nwm	nwm	n w m		1000	n - w m - - - - - -
2389	ps	to sleep, slumber	*nwm	nwm	n w m		1000	n - w m - - - - - -
3842	akkadian	to slice	paṣādu	pasˤaːdu	p a sˤ aː d u		1896	p a sˤ aː d u
3708	akkadian	to slice, to slit	parāˀu	paraːʔu	p a r aː ʔ u		1825	p a r aː ʔ u
600	arabic	to slip; to move away	zll	zll	z l l		194	z - l - - l -
470	hebrew	to smash	mḥṣ	mħsˤ	m ħ sˤ		111	m - ħ - sˤ -
3707	ps	to smash, to crack	*prˁ	prʕ	p r ʕ		1825	p - r - ʕ -
3933	ugaritic	to smash, to grind	dṯ	dθ	d θ		1989	d - - θ - - -
2724	akkadian	to smell bad, be of bad quality	baˀāšu	baʔaːʃu	b a ʔ aː ʃ u		1108	b a ʔ aː ʃ u -
3709	arabic	to smite one’s head with the stick or sword; to make a separation (between people); IV. to make to bleed	frˁ	frʕ	f r ʕ		1825	f - r - ʕ -
472	geez	to smite, to cut, to destroy	maḥaṣa	maħasˤa	m a ħ a sˤ a		111	m a ħ a sˤ a
684	ps	to snore	*nḫr	nxr	n x r		314	- - n - x - r -
4094	akkadian	to soak, irrigate (a field); to bathe, soak (an object)	ṣabû	sˤabû	sˤ a b û		2084	sˤ a b - û
3907	akkadian	to soak, moisten	taḫāḫu	taxaːxu	t a x aː x u		1981	t a x aː x u -
4093	ps	to soak, to immerse	*ṣbγ	sˤbɣ	sˤ b ɣ		2084	sˤ - b ɣ -
2316	hebrew	to sob	nhg	nhg	n h g		973	n - h g - - -
254	arabic	to sow	ḏrˀ	ðrʔ	ð r ʔ		53	ð - r - ʔ -
255	arabic	to sow, to cast seed	zrˁ	zrʕ	z r ʕ		53	z - r - ʕ -
257	geez	to sow, to seed	zarˀa	zarʔa	z a r ʔ a		53	z a r - ʔ a
2714	akkadian	to spare, to release	padû	padû	p a d û		1104	p a d û -
2879	akkadian	to sparkle, to shine brightly	barāṣu	baraːsˤu	b a r aː sˤ u		1322	- - b a r aː sˤ u -
1378	ps	to speak affectively, to shout	*rgm	rgm	r g m		571	r - g - m -
2719	ps	to speak emphatically, to pray	*bhl	bhl	b h l		1107	b - h - l -
3200	ps	to spend the night	*byt	bjt	b j t		1595	b - j t - - -
3203	syriac	to spend the night, lodge	bwt	bwt	b w t		1595	b - w t - - -
3204	arabic	to spend the night; to do sth at night	byt	bjt	b j t		1595	b - j t - - -
2297	akkadian	to spew, to vomit	kâˀu	kâʔu	k â ʔ u		970	k â - ʔ u
2900	geez	to spin, to twist	fatala	fatala	f a t a l a		1329	f a t a l a
2222	syriac	to spit out, belch, vomit	gsy	gsj	g s j		945	g - - s - j
2298	hebrew	to spit, be sick; (hip.) to vomit something	ḳyˀ	qˤjʔ	qˤ j ʔ		970	qˤ - j ʔ -
2901	ps	to split, to cleave	*pṭr	ptˤr	p tˤ r		1330	p - tˤ - r -
3776	ps	to split, to cleave	*plḳ	plqˤ	p l qˤ		1860	p l qˤ
3978	arabic	to split, to cut	ksf	ksf	k s f		2006	k - s - f -
3676	ps	to split, to separate	*plk	plk	p l k		1802	p - - l - k -
2833	geez	to spoil, to ruin, to destroy; to mix, to confuse; to moisten, to wet	balla	balla	b a l l a		1233	b a l - - l a
3880	arabic	to spread, to expand, to extend; to throw somebody down upon his face; VII. to lie, to stretch oneself	bṭḥ	btˤħ	b tˤ ħ		1941	b tˤ ħ
649	syriac	to sprout, grow; to exist	yˁy	jʕj	j ʕ j		261	- - j ʕ - j - - - -
2834	ps	to sprout, to germinate	*bḳl	bqˤl	b qˤ l		1235	b - qˤ - l -
2836	geez	to sprout, to shoot forth, to grow	baḳʷala	baqˤʷala	b a qʷˤ a l a		1235	b a qʷˤ a l a
4004	hebrew	to stack in circles; to stay permanently in one place, to dwell	dwr	dwr	d w r		2020	d - - w r -
3201	akkadian	to stay overnight, spend the night; to delay	bâtu	bâtu	b â t u		1595	b â - t - - u
3202	ugaritic	to stay the night	bt	bt	b t		1595	b - - t - - -
529	arabic	to steal	srq	srq	s r q		142	s - r - q -
530	geez	to steal	saraḳa	saraqˤa	s a r a qˤ a		142	s a r a qˤ a
527	ps	to steal	*šrḳ	ʃrqˤ	ʃ r qˤ		142	ʃ - r - qˤ -
528	akkadian	to steal; to act as a thief	šarāḳu	ʃaraːqˤu	ʃ a r aː qˤ u		142	ʃ a r aː qˤ u
3937	geez	to step on, to trample, to crush underfoot	dasaya	dasaja	d a s a j a		1989	d a - s a j a
1843	akkadian	to step upon; to make compact; to let time pass	kabāsu	kabaːsu	k a b aː s u		763	k a b aː s u
3940	syriac	to step, to open (the way)	draš	draʃ	d r a ʃ		1990	d - r a ʃ -
2727	hebrew	to stink	bˀš	bʔʃ	b ʔ ʃ		1108	b - ʔ - ʃ - -
2725	ugaritic	to stink	bˀš	bʔʃ	b ʔ ʃ		1108	b - ʔ - ʃ - -
2458	hebrew	to stop one’s ears	ˀṭm	ʔtˤm	ʔ tˤ m		1018	ʔ - tˤ - - m - - -
2850	akkadian	to stop, cut off, to staunch; to decide; to apportion, to divide a number, a whole	parāsu	paraːsu	p a r aː s u		1316	- - p a r aː s - u
4167	arabic	to strengthen, to support; to help, to aid	rdˀ	rdʔ	r d ʔ		2134	r - d ʔ -
2986	ugaritic	to stretch, throw, to send	šlḥ	ʃlħ	ʃ l ħ		1426	ʃ - l - ħ -
3922	arabic	to strike hard	dqs	dqs	d q s		1986	d - q - s -
466	ps	to strike, beat	*mḫṣ̂-	mxɬˤ-	m x ɬˤ		111	m - x - ɬˤ -
471	syriac	to strike, to knock	mḥā	mħaː	m ħ aː		111	m - - - ħ aː
2987	ps	to strip off (hide, skin)	*šlḫ	ʃlx	ʃ l x		1427	ʃ - l - x -
717	syriac	to strive after, pursue, desire; to request	bˁy	bʕj	b ʕ j		327	b - ʕ - j
2177	akkadian	to suck	enēḳu	eneːqˤu	e n eː qˤ u		900	e n eː qˤ u
2179	hebrew	to suck	ynḳ	jnqˤ	j n qˤ		900	j n - qˤ -
2176	ps	to suck	*ynḳ	jnqˤ	j n qˤ		900	j n - qˤ -
2180	syriac	to suck	ynḳ	jnqˤ	j n qˤ		900	j n - qˤ -
2178	ugaritic	to suck	ynḳ	jnqˤ	j n qˤ		900	j n - qˤ -
2565	syriac	to suck	mtḳ	mtqˤ	m t qˤ		1049	m - - t - qˤ -
1883	arabic	to suffer from indigestion	ḥmr	ħmr	ħ m r		778	ħ - m - r -
805	ps	to support, to lean upon	*smk	smk	s m k		358	s - m - k - -
3183	arabic	to support, to stay sth	ˁmd	ʕmd	ʕ m d		1590	ʕ - m - d -
3179	ps	to support; to stand	*ˁmd	ʕmd	ʕ m d		1590	ʕ - m - d -
4003	akkadian	to surround, to encircle	duāru	duaːru	d u aː r u		2020	d u aː - r u
4034	geez	to suspend, to weigh	saḳala	saqˤala	s a qˤ a l a		2030	s a qˤ a l a
4029	akkadian	to suspend, weigh out, balance	šaḳālu	ʃaqˤaːlu	ʃ a qˤ aː l u		2030	ʃ a qˤ aː l u
4032	syriac	to suspend, weigh out, balance	tḳl	tqˤl	t qˤ l		2030	t - qˤ - l -
2193	geez	to sweat, to perspire	rəḥṣ̂a	rəħɬˤa	r ə ħ ɬˤ a		911	r ə ħ ɬˤ a
2248	geez	to swell up, to blow up	ḥabaṭa, ḥabṭa	ħabatˤa	ħ a b a tˤ a		951	ħ a b a tˤ a
2244	ps	to swell, inflate (esp. of stomach)	*ḥbṭ	ħbtˤ	ħ b tˤ		951	ħ - b - tˤ -
2154	ps	to take	*lḳḥ	lqˤħ	l qˤ ħ		886	l - qˤ ħ -
3816	arabic	to take	ˀḫḏ	ʔxð	ʔ x ð		1872	ʔ - x - ð -
3814	ps	to take (back), grasp, seize, hold	*ˀḫḏ	ʔxð	ʔ x ð		1872	ʔ - x - ð -
505	geez	to take a wife, to marry	ˀawsaba	ʔawsaba	ʔ a w s a b a		131	ʔ a w - s a b a
4165	akkadian	to take along, escort persons; to send; to guide, control, oversee	redû	redû	r e d û		2134	r e d - û
4147	akkadian	to take away	eṭēru	etˤeːru	e tˤ eː r u		2129	- e - tˤ eː r u
4146	ps	to take away, to deprive someone (of a physical facility)	*ˀṭr	ʔtˤr	ʔ tˤ r		2129	ʔ - - tˤ - r -
4136	ps	to take by force	*γṣb	ɣsˤb	ɣ sˤ b		2102	ɣ sˤ b
3706	geez	to take care of; to survey, to review; to muster; to number, to enumerate	faḳada	faqˤada	f a qˤ a d a		1823	f a qˤ a d a
1905	akkadian	to take food or drink	lêmu	lêmu	l ê m u		787	l ê - m u
2988	akkadian	to take out, tear off, tear out	šalāḫu	ʃalaːxu	ʃ a l aː x u		1427	ʃ a l aː x u
659	akkadian	to take pity, to have mercy	rêmu	rêmu	r ê m u		266	r ê - - m u -
4137	arabic	to take wrongfully, unjustly, injuriously or by force	γṣb	ɣsˤb	ɣ sˤ b		2102	ɣ sˤ b
3817	geez	to take, catch	ˀaḫaza	ʔaxaza	ʔ a x a z a		1872	ʔ a x a z a
2157	hebrew	to take, grasp; accept, receive	lḳḥ	lqˤħ	l qˤ ħ		886	l - qˤ ħ -
3145	arabic	to take, hold; to withhold, restrain; to keep, preserve,  guard, take care of	ḍbṭ	dˤbtˤ	dˤ b tˤ		1573	- dˤ - b - tˤ -
2155	akkadian	to take, to accept, to take over	leḳû	leqˤû	l e qˤ û		886	l e qˤ - û
3674	geez	to take, to partake, to receive	naŝˀa	naɬʔa	n a ɬ ʔ a		1799	- - n a ɬ - ʔ a
2231	arabic	to talk nonsense	hḏy	hðj	h ð j		947	h - ð - j
2552	arabic	to taste	ṭˁm	tˤʕm	tˤ ʕ m		1047	tˤ - ʕ m -
2553	geez	to taste	ṭˁm	tˤʕm	tˤ ʕ m		1047	tˤ - ʕ m -
2550	hebrew	to taste	ṭˁm	tˤʕm	tˤ ʕ m		1047	tˤ - ʕ m -
2551	syriac	to taste	ṭˁm	tˤʕm	tˤ ʕ m		1047	tˤ - ʕ m -
2548	ps	to taste, to be tasty	*ṭˁm	tˤʕm	tˤ ʕ m		1047	tˤ - ʕ m -
316	akkadian	to taste, to lick	lâšu	lâʃu	l â ʃ u		63	l - â ʃ u
2863	syriac	to tear asunder, cleave; to open wide	prṭ	prtˤ	p r tˤ		1318	p - r - tˤ -
3710	ps	to tear loose, to melt	*pšr	pʃr	p ʃ r		1827	p - ʃ - r
3590	hebrew	to tear off, to tear away	prḳ	prqˤ	p r qˤ		1746	p - r - qˤ -
1022	ps	to tear out	*ḫlš	xlʃ	x l ʃ		472	x - l - ʃ -
3595	hebrew	to tear to pieces	prm	prm	p r m		1747	p - r - m -
2849	ps	to tear, to cut	*prs	prs	p r s		1316	- - p - r - s - -
550	ps	to tear, to pierce, to bore	*nḳb	nqˤb	n qˤ b		152	n - qˤ - b -
3932	akkadian	to thresh; to trample	diāšu	diaːʃu	d i aː ʃ u		1989	d i aː ʃ - - u
3931	ps	to thresh; to trample	*dwš	dwʃ	d w ʃ		1989	d - w ʃ - - -
3934	hebrew	to thresh; to trample down	dwš	dwʃ	d w ʃ		1989	d - w ʃ - - -
3164	geez	to throw	warawa	warawa	w a r a w a		1581	w a r a w a
3163	hebrew	to throw	yry	jrj	j r j		1581	j - r - j -
740	arabic	to throw off, to remove	srw	srw	s r w		338	s - r - w -
3161	ps	to throw, shoot	*wry/w	wrj	w r j		1581	w - r - j -
3170	ps	to tie	*ˀsr	ʔsr	ʔ s r		1586	ʔ - s - r -
4011	syriac	to tie together, connect	ṣmd	sˤmd	sˤ m d		2021	sˤ - m - d -
3175	geez	to tie, to tie up, to bind, to fetter	ˀasara	ʔasara	ʔ a s a r a		1586	ʔ a s a r a
3184	ps	to tie, to wrap	*ˁṣ̂p/*ṣ̂ˁp	ʕɬˤp	ʕ ɬˤ p		1591	- ʕ - ɬˤ - p -
4010	hebrew	to tighten, harness	ṣmd	sˤmd	sˤ m d		2021	sˤ - m - d -
3685	ps	to till, to plow, to do agricultural work; to work; to serve (especially a deity), to venerate	*plḥ	plħ	p l ħ		1806	p - l - ħ -
3982	hebrew	to tipple	sbˀ	sbʔ	s b ʔ		2007	s - b - - - ʔ
3979	ps	to trade in wine or beer	*sbˀ	sbʔ	s b ʔ		2007	s - b - - - ʔ
3935	syriac	to trample	dāš	daːʃ	d aː ʃ		1989	d aː - ʃ - - -
3939	akkadian	to trample	darāsu	daraːsu	d a r aː s u		1990	d a r aː s u
3938	ps	to trample	*drs	drs	d r s		1990	d - r - s -
1842	ps	to tread	*kbs	kbs	k b s		763	k - b - s -
3941	arabic	to tread, to thrash	drs	drs	d r s		1990	d - r - s -
3936	arabic	to tread, to trample; to thresh	dws	dws	d w s		1989	d - w s - - -
3733	akkadian	to trickle	baṣāṣu	basˤaːsˤu	b a sˤ aː sˤ u		1834	b a sˤ aː sˤ u -
3732	ps	to trickle, to flow	*bṣ̂ṣ̂	bɬˤɬˤ	b ɬˤ ɬˤ		1834	b - ɬˤ - - - ɬˤ
1847	hebrew	to trim	ksm	ksm	k s m		764	k - s - m -
575	akkadian	to trust	takālu	takaːlu	t a k aː l u		168	t a - - - k aː l u
764	hebrew	to turn	pny	pnj	p n j		347	p - - n - j -
3567	ps	to turn	*bry	brj	b r j		1737	- - b - r - j -
766	syriac	to turn around	pny	pnj	p n j		347	p - - n - j -
2798	geez	to turn grey (hair)	ŝeba	ɬeba	ɬ e b a		1207	ɬ e - b a
1900	ps	to turn, to twist, to surround	*lwy	lwj	l w j		786	- - l - w - j -
2895	akkadian	to twine	patālu	pataːlu	p a t aː l u		1329	p a t aː l u
3185	akkadian	to twine, to double	eṣēpu	esˤeːpu	e sˤ eː p u		1591	- - e sˤ eː p u
1902	arabic	to twist	lwy	lwj	l w j		786	- - l - w - j -
2899	arabic	to twist	ftl	ftl	f t l		1329	f - t - l -
2898	syriac	to twist, distort; to turn aside, turn away	ptl	ptl	p t l		1329	p - t - l -
2011	syriac	to uncover (head); to untie (hair)	prˁ	prʕ	p r ʕ		831	p - r - - ʕ
28	arabic	to undo, to untwist; to dissolve, to break a covenant	nkṯ	nkθ	n k θ		4	n - - - k - θ
2902	akkadian	to untie, to release	paṭāru	patˤaːru	p a tˤ aː r u		1330	p a tˤ aː r u
2356	akkadian	to urinate	šânu	ʃânu	ʃ â n u		984	- - ʃ - â n u - - -
2357	akkadian	to urinate	šatānu	ʃataːnu	ʃ a t aː n u		984	ʃ a t - aː n u - - -
2365	geez	to urinate	ŝena	ɬena	ɬ e n a		984	- - ɬ - e n a - - -
2355	ps	to urinate	*ṯyn	θjn	θ j n		984	- - θ j - n - - - -
2362	syriac	to urinate	twn	twn	t w n		984	- - t w - n - - - -
2359	ugaritic	to urinate	yṯtn	jθtn	j θ t n		984	j - θ t - n - - - -
1852	arabic	to utter a noise	nˁr	nʕr	n ʕ r		766	n - ʕ - r -
2784	arabic	to veil, to conceal, to cover, to protect	ǯnn	gnn	g n n		1175	g - n - n -
573	geez	to violate, to break, to frustrate	saˁara	saʕara	s a ʕ a r a		164	s a ʕ a r a
4064	arabic	to visit	zwr	zwr	z w r		2052	z - w r -
2299	arabic	to vomit	qyˀ	qjʔ	q j ʔ		970	q - j ʔ -
2300	geez	to vomit	ḳeˀa	qˤeʔa	qˤ e ʔ a		970	qˤ e - ʔ a
2296	ps	to vomit	*ḳy/wˀ	qˤj	qˤ j		970	qˤ - j - -
506	ps	to walk	*hlk	hlk	h l k		133	h - l - k -
508	ugaritic	to walk	hlk	hlk	h l k		133	h - l - k -
2922	akkadian	to walk along, go through (a street, a road, a square, a gate, etc.), to pass over (a region)	bâˀu	bâʔu	b â ʔ u		1377	b â - ʔ - - u
4161	ps	to walk, to go away	mŝ(y)	mɬ	m ɬ		2133	- - m - - - ɬ
4166	syriac	to walk, to run, to lead, to flow	rdā	rdā	r d ā		2134	r - d - ā
1967	syriac	to warm	šḥn	ʃħn	ʃ ħ n		809	ʃ - ħ - n -
1966	syriac	to warm, be warmed; (pa.) to warm, heat	šḥn	ʃħn	ʃ ħ n		809	ʃ - ħ - n -
2190	ps	to wash	*rḥṣ̂	rħɬˤ	r ħ ɬˤ		911	r - ħ ɬˤ -
2191	ugaritic	to wash	rḥṣ	rħsˤ	r ħ sˤ		911	r - ħ sˤ -
2192	hebrew	to wash, to bathe, to rinse off	rḥṣ	rħsˤ	r ħ sˤ		911	r - ħ sˤ -
3991	akkadian	to watch over, to protect, to keep	naṣāru	nasˤaːru	n a sˤ aː r u		2018	n a - sˤ aː r u
3993	hebrew	to watch over, to protect; to observe	nṣr	nsˤr	n sˤ r		2018	n - - sˤ - r -
1833	ps	to watch, to protect	*ḥmy	ħmj	ħ m j		761	ħ m j
3241	hebrew	to wear	lbš	lbʃ	l b ʃ		1606	l - b - ʃ -
3238	ps	to wear	*lbš	lbʃ	l b ʃ		1606	l - b - ʃ -
3381	akkadian	to weep	bakû	bakû	b a k û		1654	b a k - - û
3385	arabic	to weep	bky	bkj	b k j		1654	b - k - j -
3386	geez	to weep	bakaya	bakaja	b a k a j a		1654	b a k a j a
3383	hebrew	to weep	bky	bkj	b k j		1654	b - k - j -
3380	ps	to weep	*bky	bkj	b k j		1654	b - k - j -
3382	ugaritic	to weep	bky	bkj	b k j		1654	b - k - j -
3384	syriac	to weep, cry	bky	bkj	b k j		1654	b - k - j -
3986	ps	to weigh	*wzn	wzn	w z n		2010	- - w z - n - - - -
4028	ps	to weigh	*ṯḳl	θqˤl	θ qˤ l		2030	θ - qˤ - l -
3989	geez	to weigh, measure	mazzana	mazzana	m a z z a n a		2010	m a z z a n a - - -
3749	ps	to wish	*ˀrš	ʔrʃ	ʔ r ʃ		1847	ʔ - r - ʃ - -
4075	akkadian	to wish	ṣabû	sˤabû	sˤ a b û		2075	sˤ a b - - û -
2310	geez	to wish, desire, be eager for	tamannaya	tamannaja	t a m a n n a j a		972	t a m a n n - a j a -
4074	ps	to wish, to desire	*ṣbw	sˤbw	sˤ b w		2075	sˤ - b - w - -
4184	akkadian	to write	šaṭāru	ʃatˤaːru	ʃ a tˤ aː r u		2141	ʃ a tˤ aː r u
4187	arabic	to write	sṭr	stˤr	s tˤ r		2141	s - tˤ - r -
4183	ps	to write	*šṭr	ʃtˤr	ʃ tˤ r		2141	ʃ - tˤ - r -
2272	ugaritic	to writhe (with birth pains)	ḫl	xl	x l		962	x - - l - - - -
4013	geez	to yoke, bind together	ṣ̂amada	ɬˤamada	ɬˤ a m a d a		2021	ɬˤ a m a d a
4007	ps	to yoke, harness	*ṣ̂md	ɬˤmd	ɬˤ m d		2021	ɬˤ - m - d -
2989	ps	to, for	*ˀiš	ʔiʃ	ʔ i ʃ		1430	ʔ i ʃ - -
2983	ps	to, towards	*šin	ʃin	ʃ i n		1424	ʃ i n
518	geez	today	yom	jom	j o m		134	j o - m -
2948	hebrew	together with, with the help of, by the side of, besides, out of, from	ˀēt/ˀitt-	ʔeːt	ʔ eː t		1385	ʔ eː - t -
3504	arabic	tomcat	ḍaywan-	dˤajwan-	dˤ a j w a n		1713	dˤ a j w a n
313	arabic	tongue	lisān-	lisaːn-	l i s aː n		62	l i - s aː n -
308	ps	tongue	*liš(š)ān-	liʃaːn-	l i ʃ aː n		62	l i - ʃ aː n -
310	ugaritic	tongue	lšn	lʃn	l ʃ n		62	l - - ʃ - n -
309	akkadian	tongue, language	lišānu	liʃaːnu	l i ʃ aː n u		62	l i - ʃ aː n u
314	geez	tongue, language	lǝssān	lǝssaːn	l ə s s aː n		62	l ə s s aː n -
311	hebrew	tongue, language	lāšōn	laːʃoːn	l aː ʃ oː n		62	l aː - ʃ oː n -
312	syriac	tongue, language, spit of land	leššānā	leʃʃaːnaː	l e ʃ ʃ aː n aː		62	l e ʃ ʃ aː n aː
319	akkadian	tooth	šinnu	ʃinnu	ʃ i n n u		64	ʃ i n n u
323	arabic	tooth	sinn-	sinn-	s i n n		64	s i n n -
324	geez	tooth	sənn	sənn	s ə n n		64	s ə n n -
321	hebrew	tooth	šēn	ʃeːn	ʃ eː n		64	ʃ eː - n -
318	ps	tooth	*šinn-	ʃinn-	ʃ i n n		64	ʃ i n n -
322	syriac	tooth	šennā	ʃennaː	ʃ e n n aː		64	ʃ e n n aː
320	ugaritic	tooth	šn	ʃn	ʃ n		64	ʃ - - n -
329	arabic	tooth; molar	ḍirs-	dˤirs-	dˤ i r s		65	dˤ i r - - s -
2004	arabic	toothless	ˀadrad-, ˀadram-	ʔadrad-	ʔ a d r a d		827	ʔ a d - r - a d
2001	ps	toothless mouth, gum	*dVrdVr-	d-rd-r-	d r d r		827	- - d - r d - r
1958	ugaritic	top of the head, brain	mḫ	mx	m x		804	m - - - x -
1953	hebrew	top of the head, neck	ˁōräp	ʕoːræp	ʕ oː r æ p		803	ʕ oː r æ p -
1957	akkadian	top of the head; brain, marrow	muḫḫu	muxxu	m u x x u		804	m u x - x u
3462	ps	torso, body	*giŝŝ-	giɬɬ-	g i ɬ ɬ		1695	g i ɬ ɬ - -
3208	ugaritic	totality, total	tgmr	tgmr	t g m r		1597	t - g - m - r -
3392	arabic	toupet (toupee)	ǯummat-	gummat-	g u m m a t		1656	g u m m a t
2820	arabic	toux, coqueluche (cough, whooping cough)	dabarat-	dabarat-	d a b a r a t		1224	d a b a r a t
4189	akkadian	tower; fortified area	dimtu	dimtu	d i m t u		2143	d i - m - t u
594	akkadian	trachea, larynx, throat	urˀudu	urʔudu	u r ʔ u d u		192	- u - - r ʔ u - d u
1745	akkadian	transverse process of the vertebra	kislu	kislu	k i s l u		729	k i - s - l u -
446	hebrew	tree	ˁēṣ	ʕeːsˤ	ʕ eː sˤ		100	- ʕ eː - sˤ
443	ps	tree	*ˁiṣ̂-	ʕiɬˤ-	ʕ i ɬˤ		100	- ʕ i ɬˤ -
445	ugaritic	tree	ˁṣ	ʕsˤ	ʕ sˤ		100	- ʕ - - sˤ
448	geez	tree, shrub, bush; wood; stick, staff (of spear)	ˁəṣ̂	ʕəɬˤ	ʕ ə ɬˤ		100	- ʕ ə ɬˤ -
1062	ps	tree, trunk	*gapn-	gapn-	g a p n		484	g a p n -
444	akkadian	tree; timber, lumber, wood; aromatic wood; wooded area	iṣu	isˤu	i sˤ u		100	i sˤ u - -
2873	arabic	troop (of men)	fiˀat-	fiʔat-	f i ʔ a t		1319	- - f i ʔ a t -
1971	akkadian	truffle	kamˀatu	kamʔatu	k a m ʔ a t u		811	k a m ʔ a t u
3351	arabic	très gras (very fat)	ˀadsam-	ʔadsam-	ʔ a d s a m		1644	ʔ a d - s a m
1775	ps	tuft of hair	*ŝVp-	ɬ-p-	ɬ p		738	ɬ - - p - - -
1595	akkadian	turtle	raḳḳu	raqˤqˤu	r a qˤ qˤ u		662	r a qˤ qˤ u
1597	arabic	turtle	raqq-	raqq-	r a q q		662	r a q q -
1594	ps	turtle	*raḳḳ-	raqˤqˤ-	r a qˤ qˤ		662	r a qˤ qˤ -
1596	syriac	turtle	raḳḳā	raqˤqˤaː	r a qˤ qˤ aː		662	r a qˤ qˤ aː
1600	arabic	turtle	sulaḥfā, sulḥafā	sulaħfaː	s u l a ħ f aː		663	s u l a ħ f aː -
1598	ps	turtle	*šalaḥpaw/y-, *šalapḥaw/y-	ʃalaħpaw	ʃ a l a ħ p a w		663	ʃ a l a ħ p a w
1599	akkadian	turtle; a snake	šeleppû	ʃeleppû	ʃ e l e p p û		663	ʃ e l e p p û -
2694	hebrew	turtledove	tōr	toːr	t oː r		1087	t oː - r -
2693	ugaritic	turtledove	tr	tr	t r		1087	t - - r -
3792	akkadian	twenty	ešrā	eʃraː	e ʃ r aː		1866	- e ʃ r aː - -
3796	arabic	twenty	ˁišrūna	ʕiʃruːna	ʕ i ʃ r uː n a		1866	ʕ i ʃ r uː n a
3797	geez	twenty	ˁəŝrā	ʕəɬraː	ʕ ə ɬ r aː		1866	ʕ ə ɬ r aː - -
3794	hebrew	twenty	ˁäŝrīm	ʕæɬriːm	ʕ æ ɬ r iː m		1866	ʕ æ ɬ r iː m -
3791	ps	twenty	*ˁiŝr-ū	ʕiɬr-uː	ʕ i ɬ r uː		1866	ʕ i ɬ r uː - -
3795	syriac	twenty	ˁesrīn	ʕesriːn	ʕ e s r iː n		1866	ʕ e s r iː n -
3793	ugaritic	twenty	ˁšrm	ʕʃrm	ʕ ʃ r m		1866	ʕ - ʃ r - m -
334	akkadian	two	šina	ʃina	ʃ i n a		67	ʃ i - - - n a - - -
338	arabic	two	ˀiṯnāⁿ	ʔiθnaː	ʔ i θ n aː		67	ʔ i θ - - n aː - - -
336	hebrew	two	šənayim	ʃənajim	ʃ ə n a j i m		67	ʃ ə - - - n a j i m
333	ps	two	*ṯin-ā	θin-aː	θ i n aː		67	θ i - - - n aː - - -
337	syriac	two	tren	tren	t r e n		67	- - t r e n - - - -
335	ugaritic	two	ṯn	θn	θ n		67	- - θ - - n - - - -
3007	arabic	two sides of a sandal	šabāt-	ʃabaːt-	ʃ a b aː t		1482	ʃ a - b aː t
1393	hebrew	twocolored fabric	bərōmīm	bəroːmiːm	b ə r oː m iː m		579	b ə r oː m - iː m
967	ps	type of a wild pumpkin; colocynth	*pVḳVˁ-	p-qˤ-ʕ-	p qˤ ʕ		406	p - - qˤ - ʕ -
1642	syriac	type of locust	ṣarṣūrā	sˤarsˤuːraː	sˤ a r sˤ uː r aː		678	sˤ a r sˤ uː r aː
2303	hebrew	type, kind	mīn	miːn	m iː n		972	- - m iː - n - - - - -
3605	arabic	udder or penis canal	ˀiḥlīl-	ʔiħliːl-	ʔ i ħ l iː l		1751	ʔ i ħ l - iː l
1720	arabic	udder, teat	ḍarˁ-	dˤarʕ-	dˤ a r ʕ		717	dˤ a r - ʕ - -
2410	geez	ulcers resulting from elephantiasis, pustules	ˀanṗāˁānṗe	ʔanpaːʕaːnpe	ʔ a n p aː ʕ aː n p e		1003	ʔ a n p aː ʕ aː n p - - - e - -
3330	hebrew	unclean bird of prey (frequenting ruins)	dayyā	dajjaː	d a j j aː		1639	d - - a j j aː -
2991	geez	until, till, unto, as far as, so much so, up to, to the point of, even also, within, for	ˀəska	ʔəska	ʔ ə s k a		1430	ʔ ə s k a
2953	syriac	up to	ˁad	ʕad	ʕ a d		1386	ʕ a d - -
